Cluster Name,Median age,Present size,d_init50,d_init84,d_init97,L1_f,d_trunc50,d_trunc84,d_trunc97,L1_ftrunc,f_comp
CWNU_1138,82.44895204861683,69.06596497,0.34659965925275676,0.6103312267930778,1.528021536261892,0.1067305118233548,0.5775883762439665,1.204068628328564,2.147756809871774,0.0952887786955346,0.9680648223995161
CWNU_1142,83.65764214265567,31.60999368,0.46013080376380794,0.8685219718182254,1.8234203719691096,0.1008655819876273,1.458968467383212,2.4059480620996316,3.593481372742776,0.076253846029598,0.9579716340187264
CWNU_1143,18.48681733266862,17.29161428,1.8175933359099403,2.5389736870630464,5.438178300541494,0.0673286277988958,2.1932344792708145,2.8650996482557547,5.173752601227911,0.0651931564069459,0.9813824513843563
CWNU_1144,23.596925424650845,47.49768823,8.38055317096183,9.707775779808697,540.5776426412837,0.2302243276008973,8.367251356530259,9.685034474759023,538.5200558035959,0.2369598734577119,0.9918710932856412
CWNU_1150,65.60039433490078,19.84812147,535.9169684663618,889.1090326479672,983.3393888737285,0.0570371198593417,573.6501745327286,903.3727492954188,985.4485100896524,0.0652564418579843,0.9916323761412859
CWNU_1173,100.12381751356575,45.2766322,0.7614316589542006,1.6588137552587214,2.7188487385994216,0.1147902642180744,2.1479964031460757,3.3076264840237477,4.41675881793869,0.0939688027889421,0.9714414761298575
CWNU_1178,36.82866275900987,27.621450149999998,6.073789539343644,19.029121641047908,67.13838248402952,0.1357497112016277,6.932319713663622,9.980673239216905,28.850362548988386,0.1607029524579857,0.9187959606675772
CWNU_1183,45.87640520444701,48.73536885,0.22692330494619042,0.4582999666225444,0.9921316570687916,0.1728076566553322,0.2533663936315992,0.6219848049305307,1.356512057814494,0.1726935751198722,0.9594302075204253
CWNU_1205,20.23197967288804,24.68078592,1.469891428389618,2.242017803502546,24.883427391679824,0.2066550416290223,21.719725220706856,51.42797570885235,279.9526051626601,0.1184776686615472,0.8777339528290533
CWNU_1256,74.34296877414062,18.52097932,0.23249738206934611,0.42496995826967443,0.974670156782659,0.151738437811355,0.41766153300381337,1.06025473051052,2.1534083349254525,0.123087318736751,0.8991752317358606
CWNU_135,177.9029337590701,25.435527379999996,0.2917659171834941,0.5415868102722563,1.1454948276200256,0.2289474883536404,2.2388364638677656,17.97503374194015,188.31634970041617,0.1408901875905841,0.7362815730807218
CWNU_14,175.12268207210292,16.96698375,0.3852380769370042,0.6630044877777407,1.4805728198764831,0.1115762026303574,0.7597002689462479,1.6659104079380105,3.0890715394417736,0.0997509585839551,0.9413987447655625
CWNU_174,131.97451358251584,60.18012071,0.40409930595553895,0.8252876450746336,1.631957141010548,0.1525456090681166,6.144106149139354,31.438444747478748,93.68692953884015,0.1323980974979327,0.8637518165639743
CWNU_232,129.63745603967234,31.167815200000003,2.2871340015576007,40.62628568246257,49.05898067829651,0.1094791604418023,26.23268585741577,44.642756375252105,59.76561272941165,0.0673720807190024,0.9600299216639181
